gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000100987,VSX1,-1.42462436288,-0.0200422696457,0.154265813696,0.405759777094,0.428090981848,3.56936013566e-12,6.51884207356e-11,42,48,48
ENSG00000132906,CASP9,-1.4243743164,-0.0750731877946,0.154338144947,0.0221418810288,0.100189763678,0.00251102620784,0.0034576768055,4,4,4
ENSG00000117519,CNN3,-1.42243813334,-0.0398236356981,0.154899099554,0.0761908367559,0.0960295743096,0.00312417533074,0.00413602980061,21,22,22
ENSG00000174529,TMEM81,1.42113085044,0.0591755717978,0.155278722795,0.0461565621963,0.0400155680224,0.0601721338363,0.0457447416535,17,17,17
ENSG00000134285,FKBP11,1.42103790654,0.0228986572724,0.155305739743,0.279327870427,0.455797434303,3.9947080873e-13,1.0396328748e-11,14,15,15
ENSG00000154040,CABYR,1.42033881823,0.02681168941,0.155509065218,0.246061327971,0.303876103808,2.16719481576e-08,1.43091228977e-07,38,42,42
ENSG00000126464,PRR12,1.42010972575,0.0254285581449,0.155575739275,0.296206767823,0.25757851576,3.85194244717e-07,1.83940872692e-06,56,61,61
ENSG00000099985,OSM,1.41977159763,0.0380417006666,0.155674186222,0.0831019109654,0.0796415421941,0.00737527739252,0.00849327970629,38,44,44
ENSG00000105438,KDELR1,-1.41898506131,-0.0475484129398,0.155903371362,0.0684179049981,0.121064270426,0.000834384454099,0.00135507433862,32,36,36
ENSG00000134109,EDEM1,1.41835294204,0.0563923758908,0.156087747131,0.0562183296785,0.0479938531843,0.0391448692438,0.0328013452457,22,31,31
ENSG00000157181,C1orf27,1.41811732829,0.0311898612584,0.156156512962,0.162561288636,0.262343518008,2.88640606039e-07,1.44229338526e-06,21,28,28
ENSG00000172771,EFCAB12,-1.41730278012,-0.0208358325895,0.156394422699,0.317810637691,0.193424829751,1.61549239478e-05,4.7641470626e-05,68,99,99
ENSG00000204514,ZNF814,1.4159418854,0.0438225087404,0.156792520202,0.0848666014602,0.0912307327626,0.00401844880025,0.00511607723771,24,25,25
ENSG00000223510,CDRT15,1.41580296672,0.0375013774801,0.156833200748,0.126597093842,0.256618231381,4.08177408562e-07,1.94025939889e-06,17,19,19
ENSG00000154768,C17orf50,1.41506744767,0.033988214402,0.15704872139,0.128899968091,0.217127912389,4.18796144005e-06,1.47121828782e-05,17,17,17
ENSG00000101460,MAP1LC3A,1.41497960393,0.0239007381539,0.157074476228,0.21830473398,0.351943296787,9.00099059472e-10,8.72992751106e-09,54,58,58
ENSG00000165606,DRGX,1.41481719784,0.0331863917464,0.15712210037,0.153308575238,0.0660036108748,0.0150829988809,0.0152294416109,45,49,49
ENSG00000115355,CCDC88A,-1.41372945977,-0.0392904258627,0.157441352071,0.104119298844,0.149894882856,0.000178153608744,0.000368707172087,20,20,20
ENSG00000101307,SIRPB1,-1.41318912747,-0.121932343067,0.157600122514,0.0159137305674,0.319385749649,7.94544315609e-09,5.95056592923e-08,3,10,10
ENSG00000197157,SND1,-1.41318702039,-0.0441078560123,0.157600741891,0.0813449096474,0.0824934151465,0.00635177090137,0.00748718458715,36,37,37
ENSG00000168395,ING5,-1.40939693223,-0.0750692657072,0.158717830672,0.0364238453363,0.110205341454,0.00148199230006,0.00222749430478,15,23,23
ENSG00000239388,ASB14,-1.4079682765,-0.0330665057645,0.159140463856,0.122878180369,0.172066539609,5.30772991958e-05,0.000131452827103,26,28,28
ENSG00000172346,CSDC2,1.40766103091,0.029184172515,0.159231466176,0.298047398566,0.0681417898957,0.0134798933909,0.0139351591666,49,66,66
ENSG00000197619,ZNF615,-1.40711154586,-0.0423601195774,0.159394314973,0.0877249817352,0.204037580562,8.86280200523e-06,2.82725224004e-05,12,13,13
ENSG00000171824,EXOSC10,1.40588978333,0.0444955024022,0.159756855564,0.0568057987143,0.111783096492,0.0013635849469,0.00207025626659,8,11,11
ENSG00000164099,PRSS12,1.4056126912,0.0516056139586,0.159839165383,0.0589427769814,0.0983403573438,0.00276723701574,0.00373957815561,11,13,13
ENSG00000198870,C9orf96,-1.40505647058,-0.0380679144607,0.160004486714,0.101408378369,0.16023096819,0.000101592473025,0.000228256384234,37,40,40
ENSG00000007168,PAFAH1B1,1.40467661254,0.298714239496,0.160117463374,0.00160100281534,0.0412479472088,0.0562798430306,0.0434231196758,4,5,5
ENSG00000074696,PTPLAD1,-1.40393759727,-0.0284873749196,0.160337432685,0.118340903408,0.0624391615406,0.0181954253652,0.0177300671445,44,49,49
ENSG00000170899,GSTA4,-1.40289966137,-0.0375603125541,0.16064676188,0.156179332693,0.085526585255,0.00541858394,0.00655145256103,39,47,47
ENSG00000146067,FAM193B,1.40276120423,0.0352157518009,0.160688059419,0.122647917202,0.0697037648416,0.0124183620869,0.013040659512,25,31,31
ENSG00000138400,MDH1B,-1.40231260499,-0.0230529212007,0.160821917974,0.300554860602,0.118481782524,0.000956813301709,0.00152379243087,78,87,87
ENSG00000228049,POLR2J2,-1.4017146221,-0.0472742045321,0.161000482446,0.0866307145222,0.222997131681,2.98226069936e-06,1.09572830615e-05,11,22,22
ENSG00000008517,IL32,-1.40156315791,-0.0273091639851,0.161045735134,0.273985735741,0.0860691856304,0.00526671371719,0.00640502595552,59,73,73
ENSG00000261115,TMEM178B,1.4013498661,0.0866735851598,0.161109476245,0.0176136358066,0.0540516746185,0.0283479102395,0.0254035533252,5,6,6
ENSG00000153885,KCTD15,-1.4012840214,-0.0408452846271,0.161129157426,0.0990379874956,0.223501120555,2.89627289857e-06,1.06726281744e-05,9,9,9
ENSG00000261652,C15orf65,1.40051132242,0.027018841857,0.161360255245,0.265296530391,0.249520922622,6.25144635244e-07,2.79705681032e-06,54,60,60
ENSG00000152749,GPR180,-1.39826076207,-0.065691679522,0.162034776178,0.0352883994932,0.0640738517625,0.016694619002,0.0165202159105,13,14,14
ENSG00000140832,MARVELD3,-1.39639635955,-0.0251387478946,0.162595170763,0.22574157965,0.196632752221,1.34830140482e-05,4.0802191618e-05,46,51,51
ENSG00000231389,HLA-DPA1,1.39507364325,0.210813146127,0.162993633235,0.00264569162844,0.405872471551,1.92143863423e-11,2.79102842931e-10,5,54,54
