gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000104879,CKM,2.92555464967,0.168634614688,0.00343842777378,0.0203826924113,0.0510407298475,0.0268785822599,0.0308783161989,13,13,13
ENSG00000168754,FAM178B,2.90489135298,0.0807131329743,0.00367380601756,0.103451153066,0.0983705480774,0.00186014684684,0.00379256996369,28,34,34
ENSG00000084676,NCOA1,2.902977795,0.118208698288,0.00369632844036,0.0635576705538,0.0442324997402,0.0397121301145,0.0415173675016,50,50,50
ENSG00000165733,BMS1,-2.89643405924,-0.0814848604081,0.00377429953149,0.109426811068,0.205084747187,3.60797589549e-06,1.83319684523e-05,9,16,16
ENSG00000213240,NOTCH2NL,-2.89322295758,-0.418032088028,0.00381310515323,0.00329350260092,0.0555005368783,0.0208525091071,0.0255565015096,7,16,16
ENSG00000176953,NFATC2IP,-2.86370008665,-0.151534593453,0.0041872426499,0.0331782206983,0.0713045198658,0.00853833374031,0.0127987871858,18,23,23
ENSG00000198502,HLA-DRB5,-2.85380660613,-0.194473112886,0.00431988200604,0.0158834240811,0.532977573749,3.20524191688e-17,2.75267960622e-15,9,52,52
ENSG00000184497,TMEM255B,2.84666062976,0.142732303124,0.0044180433702,0.0285512185767,0.0693703073676,0.00952102305796,0.0139801923425,6,11,11
ENSG00000141084,RANBP10,-2.83016185132,-0.15423309588,0.00465244619741,0.0380609394485,0.041349471726,0.0469128157878,0.047141794649,28,30,30
ENSG00000163131,CTSS,-2.82323691171,-0.110865789741,0.00475414266095,0.104287725312,0.154499086235,7.44942048045e-05,0.000256404452964,53,58,58
ENSG00000169592,INO80E,2.78163652081,0.0480834216616,0.00540855773793,0.204946270834,0.111850576503,0.00086734906089,0.00201452851794,28,43,43
ENSG00000159208,C1orf51,2.77349638588,0.16897519729,0.00554574563812,0.0234652013968,0.0550414241664,0.0214034901073,0.026041426951,12,16,16
ENSG00000214941,ZSWIM7,2.76800973346,0.0567854982328,0.00563997712229,0.156693168408,0.322016199016,1.65397417898e-09,2.07253137471e-08,25,29,29
ENSG00000127463,EMC1,2.75378906422,0.0649856556617,0.00589097223536,0.136084055729,0.268205098217,6.52685052108e-08,5.35704238766e-07,25,25,25
ENSG00000220205,VAMP2,2.74739944182,0.028111508183,0.00600699261895,0.685175840845,0.097376460264,0.00196748880735,0.00397232248179,129,142,142
ENSG00000113734,BNIP1,-2.74632026761,-0.0868324032355,0.00602678982551,0.0798860518043,0.262767067866,9.33179145947e-08,7.33441904469e-07,34,40,40
ENSG00000138083,SIX3,-2.74057661374,-0.0931113765587,0.00613314814803,0.0742767902508,0.0638508759206,0.0129975317918,0.0178562801326,20,22,22
ENSG00000176155,CCDC57,-2.73484869353,-0.142287263388,0.00624089559315,0.021258683809,0.0858170942409,0.00377351829465,0.00676524742754,5,6,6
ENSG00000183137,CEP57L1,2.70945156602,0.173042042443,0.00673945442622,0.0260270048764,0.0499296284067,0.0286391406954,0.0323516828884,11,14,14
ENSG00000130787,HIP1R,2.70002858306,0.0492643515899,0.00693335190476,0.249604530233,0.0853500816077,0.0038740005599,0.00690187431198,56,70,70
ENSG00000167977,KCTD5,-2.69795508238,-0.0442332488914,0.00697668535765,0.320422511812,0.177857660993,1.874177648e-05,7.90320026463e-05,65,77,77
ENSG00000078487,ZCWPW1,-2.6903420399,-0.0941460907823,0.00713788178998,0.05954320561,0.147293771151,0.000113388339612,0.000365950507367,20,25,25
ENSG00000113318,MSH3,-2.67781746691,-0.131242944473,0.00741035899784,0.0309126492559,0.0794588963017,0.00539629587268,0.00900285772226,15,18,18
ENSG00000183828,NUDT14,2.67762152406,0.0640282010217,0.00741469494825,0.120536144737,0.145773013537,0.000123862687704,0.000395406400952,16,23,23
ENSG00000111348,ARHGDIB,2.67539215135,0.0906600391193,0.00746418843244,0.0576031199631,0.0768292010548,0.00625665029842,0.0100779090001,26,31,31
ENSG00000213413,PVRIG,2.66854773633,0.0710255023607,0.00761799522378,0.109147044513,0.134816393882,0.000233391525565,0.000662738355844,32,33,33
ENSG00000167785,ZNF558,2.66836389839,0.109261174857,0.00762216530308,0.156032127928,0.119167502865,0.000572033918135,0.0013997152524,40,50,50
ENSG00000148690,FRA10AC1,2.66043642029,0.0388359476159,0.0078039459561,0.272907421863,0.332305209529,7.94240157865e-10,1.05931866206e-08,42,45,45
ENSG00000172346,CSDC2,-2.65836957696,-0.0352212095737,0.00785197353161,0.289717238192,0.354196525868,1.60849569886e-10,2.50605254773e-09,34,41,41
ENSG00000100722,ZC3H14,2.65270285846,0.0530421627838,0.00798501301123,0.148439994757,0.141761339651,0.000156295311116,0.000476065624862,53,57,57
ENSG00000149541,B3GAT3,-2.64607305117,-0.0984643179703,0.00814322287776,0.0705692185693,0.0900309532551,0.00297664997979,0.00556026030176,18,20,20
ENSG00000196502,SULT1A1,2.6405262243,0.0954004848929,0.00827773860754,0.0919539923764,0.201151778644,4.59035635632e-06,2.28615512851e-05,22,43,43
ENSG00000204257,HLA-DMA,-2.63552219716,-0.101686090308,0.00840079310086,0.0445376990303,0.349587607359,2.26081907776e-10,3.44613699291e-09,17,78,78
ENSG00000178802,MPI,2.63116424082,0.151844739226,0.00850929021624,0.0281899916891,0.0824089899142,0.00457113214831,0.00788608340282,11,11,11
ENSG00000164414,SLC35A1,2.63022374048,0.0565713599383,0.00853286895568,0.144956948937,0.233846030302,6.00979535567e-07,3.66743629752e-06,27,28,28
ENSG00000243708,PLA2G4B,2.6235017363,0.0500220186327,0.00870310014725,0.13044328114,0.150368733607,9.48064810255e-05,0.000314630884707,28,30,30
ENSG00000138621,PPCDC,-2.6205186273,-0.075382306462,0.00877961336076,0.0942055445555,0.102053384313,0.0015107956833,0.00319307740489,17,18,18
ENSG00000182993,C12orf60,2.61900962373,0.0556771780639,0.00881854596276,0.132223111242,0.263050891033,9.1598258641e-08,7.23574524684e-07,12,14,14
ENSG00000112812,PRSS16,2.61352849971,0.0635214004718,0.00896126094825,0.11155850453,0.0553621506037,0.0210170515249,0.025704480587,33,34,34
ENSG00000102743,SLC25A15,2.60848172641,0.120768154497,0.00909448673563,0.0286626101543,0.05824255212,0.0178487497038,0.0226232120591,5,5,5
ENSG00000167461,RAB8A,2.59547393549,0.067725267537,0.00944605671172,0.148977790955,0.0639212033515,0.0129460252665,0.0178272531121,84,104,104
ENSG00000117000,RLF,2.59443863894,0.0995011616183,0.00947455240682,0.0650753135565,0.0506641650923,0.0274625158826,0.0313414461472,22,25,25
ENSG00000177666,PNPLA2,-2.5868863038,-0.0409412708264,0.00968475426229,0.365998970709,0.476481507014,7.24710691938e-15,3.31400112801e-13,48,60,60
ENSG00000107864,CPEB3,2.58231809066,0.0694277937974,0.00981390842304,0.113255149347,0.0923127538859,0.00261762511401,0.0050310737979,46,50,50
ENSG00000072858,SIDT1,-2.57720091703,-0.0529765198775,0.0099604036446,0.173753144188,0.307828701344,4.47155140648e-09,4.92024759795e-08,13,13,13
ENSG00000184500,PROS1,2.56105551409,0.393936547327,0.0104354679718,0.00276986491722,0.0443339305357,0.0394806499685,0.0413367315933,2,3,3
ENSG00000137500,CCDC90B,2.55778105284,0.100674235471,0.0105342394404,0.0550647213348,0.110597652313,0.000931275094078,0.00213437915522,13,16,16
ENSG00000125249,RAP2A,2.55692224529,0.115467725673,0.0105602819438,0.0466208997698,0.0632620248019,0.0134369916433,0.0182043206259,15,15,15
ENSG00000182919,C11orf54,2.54436626602,0.0528720242106,0.0109476223933,0.164493434197,0.242656802796,3.43037234981e-07,2.26617144279e-06,26,26,26
ENSG00000173653,RCE1,2.53418773204,0.0773871710745,0.011270833146,0.167696633694,0.101695255215,0.00154168730993,0.00324861732527,34,45,45
ENSG00000147853,AK3,2.53312332505,1.43201804296,0.0113051170797,0.000206333023317,0.113391762875,0.000794652082612,0.00186164450913,2,2,2
ENSG00000044459,CNTLN,-2.52476469791,-0.0776439767322,0.0115775779265,0.0818901222277,0.142436282666,0.000150305241557,0.000461815193248,37,40,40
ENSG00000185361,TNFAIP8L1,-2.51993803104,-0.0979637168855,0.0117375496497,0.0543901843748,0.0449794677807,0.0380396621233,0.0401022640623,19,20,20
ENSG00000136492,BRIP1,2.51989484466,0.055668393104,0.0117389897954,0.151515773164,0.174628729063,2.27202460666e-05,9.23791255561e-05,39,48,48
ENSG00000146834,MEPCE,2.51988293871,0.127649032163,0.0117393868534,0.0323283447744,0.146974865213,0.000115509824659,0.000371435589534,10,12,12
ENSG00000121988,ZRANB3,2.51132940385,0.0486352798115,0.0120277404796,0.173874518395,0.0924504930339,0.00259738860683,0.00500036761894,42,50,50
ENSG00000120647,CCDC77,-2.50804786323,-0.152463766124,0.0121400221691,0.0204754254979,0.0437138458158,0.0409178450137,0.0425253659651,6,6,6
ENSG00000133704,IPO8,2.50089805094,0.0757813230333,0.0123878833572,0.0915964067766,0.136803762813,0.000208134422609,0.000602683145184,16,20,20
ENSG00000178252,WDR6,-2.49896402356,-0.054683837072,0.012455695529,0.139194135865,0.156987249444,6.43972099153e-05,0.000227888641306,19,29,29
ENSG00000176349,AC110781.3,2.49831449884,0.0884523462325,0.0124785432312,0.0634347930133,0.0861839699116,0.00369640870342,0.00665410794875,15,25,25
ENSG00000124523,SIRT5,2.49760438679,0.057061633782,0.0125035646158,0.188262888425,0.106432002605,0.00117929904673,0.00259203071865,58,63,63
ENSG00000031698,SARS,2.49668932427,0.054284470733,0.0125358731047,0.187267819044,0.125034020058,0.000409192637823,0.00106332793741,45,56,56
ENSG00000109113,RAB34,-2.49270309579,-0.0680090711952,0.0126774804898,0.104267642438,0.0584230965779,0.0176671017473,0.0224252638669,43,47,47
ENSG00000168274,HIST1H2AE,2.49119254081,0.0743116988794,0.0127315104967,0.0718881083241,0.0549115511175,0.0215620198713,0.0261674808105,22,27,27
ENSG00000227450,CTB-58E17.5,-2.48894520741,-0.0708653227356,0.0128122709884,0.0820948198652,0.0722205299526,0.00810915514556,0.0123233358372,18,25,25
ENSG00000162341,TPCN2,-2.48555315659,-0.379517337106,0.0129350267702,0.00377172360854,0.0474268006444,0.0330502993324,0.0360848069839,3,5,5
ENSG00000030582,GRN,-2.47994543159,-0.0611729911769,0.0131402490685,0.121178833229,0.12758907033,0.000353502866129,0.000940120802466,34,41,41
ENSG00000180535,BHLHA15,-2.47497753055,-0.0503847814416,0.0133244558503,0.178015998912,0.256856797308,1.37259486345e-07,1.02178597434e-06,34,36,36
ENSG00000172578,KLHL6,2.46042749928,1.39704112564,0.0138771606881,0.000189363376162,0.0783913583493,0.00573028128586,0.00940172392016,2,2,2
ENSG00000074219,TEAD2,-2.45649287332,-0.0996726483942,0.0140300584935,0.0483661602577,0.103619344531,0.00138278029271,0.00296884853805,55,59,59
ENSG00000120071,KANSL1,2.45300759204,0.0818606730834,0.0141667348635,0.101199972093,0.278686953999,3.25430524708e-08,2.87908126038e-07,16,21,21
ENSG00000160716,CHRNB2,2.44736317368,0.0707119026977,0.014390575313,0.0721652321521,0.0901734198635,0.00295286372108,0.00553344162104,18,20,20
ENSG00000182481,KPNA2,2.44490747896,0.18399376942,0.0144889305572,0.0212122119475,0.0400214247239,0.0506724380855,0.0499084937521,11,13,13
ENSG00000171612,SLC25A33,2.43337776079,0.0596260978207,0.014958685364,0.123966019379,0.108272413357,0.00106253555327,0.00238299168407,31,36,36
ENSG00000157992,KRTCAP3,2.43070204508,0.105051685976,0.0150696013741,0.0341733044019,0.0499242167143,0.0286479981148,0.0323516828884,17,17,17
ENSG00000188707,ZBED6CL,2.42815058013,0.0715812710239,0.0151760408835,0.0650206621193,0.227833853048,8.78266061122e-07,5.1541085227e-06,5,5,5
ENSG00000115155,OTOF,-2.42473787175,-0.07831031294,0.0153194435797,0.0800956959401,0.0529291127307,0.0241357555992,0.0285286227397,15,20,20
ENSG00000067365,METTL22,-2.42411465992,-0.0671997838213,0.0153457594932,0.110561546274,0.136967907845,0.000206173284188,0.000597495748559,35,38,38
ENSG00000139645,ANKRD52,-2.42217529373,-0.0420017380419,0.0154279064759,0.237689491892,0.070403174785,0.00898290520473,0.0133458788781,77,96,96
ENSG00000205882,DEFB134,2.42107020114,0.049422484419,0.0154748884942,0.178042820183,0.0868313546863,0.00356415618068,0.00644238214354,46,58,58
ENSG00000166311,SMPD1,-2.41714286804,-1.70887617758,0.0156428759695,0.000138935129176,0.0491816686603,0.0298903060778,0.0333693219184,1,1,1
ENSG00000181016,LSMEM1,-2.41211914691,-0.087083905182,0.015860097666,0.0491404671765,0.11453047584,0.000744848949266,0.00175548175599,9,10,10
ENSG00000235109,ZSCAN31,2.41127382366,0.0321080171427,0.0158969083426,0.368744041692,0.306082915231,5.04702419812e-09,5.46802805812e-08,47,55,55
ENSG00000092470,WDR76,-2.4083044529,-0.86510351411,0.0160268095102,0.00239321044658,0.0448472428638,0.0383303408338,0.0403724413994,1,1,1
ENSG00000172613,RAD9A,2.4079280036,0.0942803298225,0.0160433445234,0.0699513585199,0.142388484642,0.000150721886605,0.000462691596793,15,18,18
ENSG00000112562,SMOC2,2.40612772191,0.0917521932598,0.0161226269232,0.0612344528725,0.133702225859,0.00024885152601,0.000699865664994,10,10,10
